Vehicle ID,Asset Label,Driver,Date,Department,Assigned Job,Last Location,Region
,,Unknown,,Construction,5/1/2025 9:33:24 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Exposition Ave,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 9:34:49 AM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,  3900 - 3902 Elm St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 5:41:16 PM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,  100 - 120 N Hill Ave,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 5:42:46 PM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 5:50:25 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-67 S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 5:51:19 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  378 - 448 S Stemmons Fwy,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 6:02:51 AM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/2/2025 6:43:06 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 9:26:46 AM,"""TEXDIST,   Airport Fwy,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 10:02:21 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  3201 - 3233 Canton St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/2/2025 10:04:15 AM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,  3900 - 3902 Elm St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/2/2025 11:48:38 AM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,  100 - 120 N Hill Ave,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/2/2025 11:49:02 AM,"""2023-032 (OFFICE) SH 345 BRIDGE REHABILITATION,  3908 - 3998 Main St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/2/2025 11:53:30 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Young St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/2/2025 12:03:56 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 1:50:10 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 1:55:54 PM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/2/2025 2:40:11 PM,""" S Stemmons Fwy,  Lewisville,  TX 75067""",Dallas
,,Unknown,,Construction,5/2/2025 3:54:20 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/2/2025 4:20:20 PM,"""2318 - 2312 Briarhill Blvd,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 9:12:37 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 12:56:09 PM,"""5703 - 5701 Teasley Ln,  Denton,  TX 76210""",Dallas
,,Unknown,,Construction,5/3/2025 1:02:37 PM,""" Village Pkwy,  Corinth,  TX 76210""",Dallas
,,Unknown,,Construction,5/3/2025 1:18:34 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 2:05:27 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 2:27:09 PM,"""6128 - 6174 Long Prairie Rd,  Flower Mound,  TX 75028""",Dallas
,,Unknown,,Construction,5/3/2025 2:38:58 PM,"""2084 - 2098 Highland Forest Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 6:13:12 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/3/2025 8:02:26 PM,"""2100 - 4198 Riverside Dr,  Flower Mound,  TX 75028""",Dallas
,,Unknown,,Construction,5/4/2025 10:24:30 AM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/4/2025 3:26:07 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/4/2025 4:21:52 PM,"""209 - 173 Brazos Blvd,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/4/2025 4:48:40 PM,"""6128 - 6174 Long Prairie Rd,  Flower Mound,  TX 75028""",Dallas
,,Unknown,,Construction,5/5/2025 6:08:00 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/5/2025 6:49:15 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 11:59:07 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/5/2025 12:38:08 PM,"""2511 - 2525 W Lyndon B Johnson Fwy,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 12:44:20 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Regent Blvd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 12:52:51 PM,"""8448 - 8400 N Belt Line Rd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 12:55:23 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 3:38:36 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/6/2025 6:13:18 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/6/2025 7:18:16 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 E,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/6/2025 7:22:30 AM,"""2024-003 Dallas 635 Slope Stabalization,   Lyndon B Johnson Fwy,  Farmers Branch,  TX 75234""",Dallas
,,Unknown,,Construction,5/6/2025 7:23:30 AM,"""2024-003 Dallas 635 Slope Stabalization,   Lyndon B Johnson Fwy,  Farmers Branch,  TX 75234""",Dallas
,,Unknown,,Construction,5/6/2025 7:30:45 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/6/2025 7:59:59 AM,""" S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/6/2025 8:52:24 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/6/2025 3:37:55 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/6/2025 4:04:15 PM,"""2952 - 2998 Justin Rd,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/7/2025 6:11:29 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/7/2025 6:50:56 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 6:55:11 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 10:36:26 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  683 - 721 Cadiz St,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 10:39:29 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2001 - 2015 Marilla St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/7/2025 10:42:57 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Julius Schepps Fwy,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/7/2025 12:05:02 PM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Canton St,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/7/2025 12:13:30 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 3:59:01 PM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 4:03:19 PM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/7/2025 4:27:52 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 5:02:40 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 7:38:33 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/8/2025 6:04:16 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/8/2025 6:33:42 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 6:57:28 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/8/2025 7:19:19 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,  998 - 966 S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/8/2025 11:06:37 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   S Riverfront Blvd,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/8/2025 11:12:36 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/8/2025 11:29:59 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/8/2025 4:57:49 PM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 5:54:13 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 6:25:35 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/9/2025 6:56:23 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/9/2025 8:26:23 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/9/2025 9:05:45 AM,""" Brazos Blvd,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 9:43:23 AM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 9:58:12 AM,""" S Stemmons Fwy,  Lewisville,  TX 75067""",Dallas
,,Unknown,,Construction,5/9/2025 10:17:36 AM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,  670 - 684 Alma Dr,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 10:23:56 AM,"""702 - 720 Alma Dr,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 10:34:04 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 11:00:05 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 1:20:30 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 1:53:16 PM,""" W Plano Pkwy,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/9/2025 2:01:43 PM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   President George Bush Tpke W,  Dallas,  TX 75007""",Dallas
,,Unknown,,Construction,5/9/2025 3:58:36 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 5:24:48 PM,"""107 - 135 Main St,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 7:19:04 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/9/2025 7:31:47 PM,"""6108 - 6126 Long Prairie Rd,  Flower Mound,  TX 75028""",Dallas
,,Unknown,,Construction,5/10/2025 8:35:08 AM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/10/2025 9:08:34 AM,"""6176 - 6194 Long Prairie Rd,  Flower Mound,  TX 75028""",Dallas
,,Unknown,,Construction,5/10/2025 12:26:54 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/10/2025 12:32:48 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/10/2025 1:32:22 PM,""" Blue Bonnett,  Denton,  TX 76210""",Dallas
,,Unknown,,Construction,5/10/2025 3:47:50 PM,""" Blue Bonnett,  Denton,  TX 76210""",Dallas
,,Unknown,,Construction,5/10/2025 4:16:13 PM,""" Village Pkwy,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/11/2025 7:06:41 PM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/11/2025 7:16:28 PM,""" Justin Rd,  Highland Village,  TX 75028""",Dallas
,,Unknown,,Construction,5/12/2025 6:02:13 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/12/2025 6:32:04 AM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   W Plano Pkwy,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 7:21:50 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1049 - 1045 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 7:56:04 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 10:22:07 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 3:01:55 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1099 - 1097 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 3:17:51 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 4:13:52 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1091 - 1091 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 5:28:38 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 5:43:10 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/12/2025 5:52:28 PM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   President George Bush Tpke W,  Dallas,  TX 75287""",Dallas
,,Unknown,,Construction,5/12/2025 7:46:34 PM,"""3900 - 3954 Justin Rd,  Flower Mound,  TX 75077""",Dallas
,,Unknown,,Construction,5/13/2025 5:51:48 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/13/2025 6:23:09 AM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   W Plano Pkwy,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 6:51:15 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 8:20:35 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1093 - 1093 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 8:33:14 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 10:52:53 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 11:40:25 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1087 - 1087 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 11:46:01 AM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 12:41:42 PM,"""1216 - 1240 N Central Expy,  Plano,  TX 75074""",Dallas
,,Unknown,,Construction,5/13/2025 12:46:27 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 12:58:44 PM,""" Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 1:31:41 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1039 - 1035 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 1:36:36 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1039 - 1035 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 2:35:24 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1031 - 1029 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 4:19:10 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 5:25:30 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1085 - 1085 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 5:35:28 PM,""" Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 5:39:45 PM,""" W Plano Pkwy,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/13/2025 5:49:28 PM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   President George Bush Tpke W,  Dallas,  TX 75007""",Dallas
,,Unknown,,Construction,5/13/2025 7:11:23 PM,"""3900 - 3954 Justin Rd,  Flower Mound,  TX 75077""",Dallas
,,Unknown,,Construction,5/14/2025 5:51:35 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/14/2025 5:53:50 AM,"""229 - 299 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/14/2025 6:18:00 AM,""" Grapevine Mills Pkwy,  Grapevine,  TX 76051""",Dallas
,,Unknown,,Construction,5/14/2025 6:35:29 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/14/2025 9:04:03 AM,"""TEXDIST,   Airport Fwy,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/14/2025 9:43:12 AM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   W Plano Pkwy,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 9:53:20 AM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 11:45:23 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1039 - 1035 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 1:16:01 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 2:17:14 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1041 - 1041 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:13:21 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1013 - 1027 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:23:24 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:35:08 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:38:59 PM,""" Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:43:04 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 4:45:16 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1013 - 1027 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 5:07:47 PM,""" Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 5:21:08 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1089 - 1089 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 5:22:11 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/14/2025 5:34:11 PM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   President George Bush Tpke W,  Dallas,  TX 75287""",Dallas
,,Unknown,,Construction,5/15/2025 6:07:50 AM,"""219 - 227 Turpin Dr,  Highland Village,  TX 75077""",Dallas
,,Unknown,,Construction,5/15/2025 6:37:44 AM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,  590 - 630 Alma Dr,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 11:01:03 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1039 - 1035 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 11:46:40 AM,"""2021-017 Plano Collin Creek Culvert Imp,  1099 - 1097 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 11:53:27 AM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 12:29:55 PM,"""645 - 601 12th St,  Plano,  TX 75074""",Dallas
,,Unknown,,Construction,5/15/2025 2:42:45 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1085 - 1085 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 3:24:27 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1039 - 1035 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 4:21:44 PM,"""2021-017 Plano Collin Creek Culvert Imp,  1079 - 1079 Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 4:31:44 PM,"""2021-017 Plano Collin Creek Culvert Imp,   Collin Creek Mall,  Plano,  TX 75075""",Dallas
,,Unknown,,Construction,5/15/2025 4:41:51 PM,"""2025-004 NTTA PGBT HMA Shoulder Rehab,   President George Bush Tpke W,  Dallas,  TX 75007""",Dallas
#210073,#210073 - BIKHYAT ADHIKARI TOYOTA 4 RUNNER 2022 Personal Vehicle +,Unknown,23.39,Construction,Unknown,VICK ADHIKARI (210073),Dallas
,,Unknown,,Construction,5/1/2025 6:53:21 AM,""" Harwood Rd,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 7:07:17 AM,"""2024-024 (2) TARRANT CS INTERSECTION IMPROV,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/1/2025 7:07:56 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/1/2025 7:09:47 AM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,  2504 - 2536 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/1/2025 11:46:30 AM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,  2504 - 2536 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/1/2025 11:47:36 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/1/2025 12:19:13 PM,""" Davis Blvd,  North Richland Hills,  TX 76182""",Dallas
,,Unknown,,Construction,5/1/2025 12:36:26 PM,""" Redding St,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 3:37:15 PM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 5:14:14 PM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/1/2025 5:34:38 PM,""" Redding St,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 7:03:24 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 9:19:25 AM,"""TEXDIST,  1501 - 1547 Two Thousand Oak Apartments,  North Richland Hills,  TX 76180""",Dallas
,,Unknown,,Construction,5/2/2025 9:48:40 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
